movieLink,movieID,name,AdjustedDomesticGross,ReleaseDate,Distributor,Genre,Budget,_merge,Release_Year,Release_Month,Year,w2_$_change,w2_rank_change,w3_$_change,w3_rank_change,w_1_date,w_1_gross,w_1_rank,w_2_date,w_2_gross,w_2_rank,w_3_date,w_3_gross,w_3_rank,Major_Genre,w1_$_drop,budget_val,adjusted_budget,abs_profit,rel_profit,w_1_success,w_1_and_2_success
/movies/?id=medicineman.htm,id=medicineman.htm,Medicine Man,92426900.0,1992-02-07,Buena Vista,Adventure,$40 million,both,1992.0,2.0,1992.0,5.0,-1.0,,-2.0,Feb 7-9,17254600.0,1.0,Feb 14-17,18111200.0,2.0,Feb 21-23,9598200.0,4.0,Action/Adventure,-856600.0,40000000.0,67600000.0,24826900.0,1.3672618343195266,0.2552455621301775,52.316272189349114
/movies/?id=shortcircuit.htm,id=shortcircuit.htm,Short Circuit,92475000.0,1986-05-09,TriStar,Sci-Fi Comedy,,both,1986.0,5.0,1986.0,-17.3,-1.0,23.0,-2.0,May 9-11,12149200.0,1.0,May 16-18,10045300.0,2.0,May 23-26,12352600.0,4.0,SciFi,2103900.0,,,,,,
/movies/?id=heavenisforreal.htm,id=heavenisforreal.htm,Heaven is for Real,92588100.0,2014-04-16,TriStar,Drama,$12 million,both,2014.0,4.0,2014.0,-36.3,-1.0,-40.1,0.0,Apr 18-20,22792600.0,2.0,Apr 25-27,14523500.0,3.0,May 2-4,8704800.0,3.0,Drama/Thriller,8269100.0,12000000.0,12000000.0,80588100.0,7.715675,1.8993833333333334,310.96750000000003
/movies/?id=taken3.htm,id=taken3.htm,Taken 3,92641200.0,2015-01-09,Fox,Action,$48 million,both,2015.0,1.0,2015.0,-62.5,-3.0,-49.6,-1.0,Jan 9-11,40698300.0,1.0,Jan 16-18,15277600.0,4.0,Jan 23-25,7695600.0,5.0,Action/Adventure,25420700.0,48000000.0,48000000.0,44641200.0,1.930025,0.84788125,116.61645833333334
/movies/?id=americanwerewolfinlondon.htm,id=americanwerewolfinlondon.htm,An American Werewolf in London,92685400.0,1981-08-21,Universal,Horror Comedy,,both,1981.0,8.0,1981.0,,,,,Aug 21-23,11482100.0,1.0,,,,,,,Horror,,,,,,,
/movies/?id=greatgatsby.htm,id=greatgatsby.htm,The Great Gatsby,92699700.0,,Paramount,Period Drama,,both,,,,,,,,,,,,,,,,,Other,,,,,,,
/movies/?id=spygame.htm,id=spygame.htm,Spy Game,92798700.0,2001-11-21,Universal,Action Thriller,$115 million,both,2001.0,11.0,2001.0,-49.2,0.0,-59.4,-2.0,Nov 23-25,32303800.0,3.0,Nov 30-Dec 2,16403300.0,3.0,Dec 7-9,6662900.0,5.0,Action/Adventure,15900500.0,115000000.0,154100000.0,-61301300.0,0.6021979234263465,0.20962881245944193,31.60746268656716
/movies/?id=leagueofextraordinarygentlemen.htm,id=leagueofextraordinarygentlemen.htm,The League of Extraordinary Gentlemen,92919000.0,2003-07-11,Fox,Period Adventure,$78 million,both,2003.0,7.0,2003.0,-56.0,-1.0,-50.1,-3.0,Jul 11-13,32260300.0,2.0,Jul 18-20,14201700.0,3.0,Jul 25-27,7089300.0,6.0,Other,18058600.0,78000000.0,100620000.0,-7701000.0,0.9234645199761479,0.320615185847744,46.17571059431525
/movies/?id=psycho2.htm,id=psycho2.htm,Psycho II,92930700.0,1983-06-03,Universal,Horror Thriller,,both,1983.0,6.0,1983.0,-41.1,-2.0,-34.5,-2.0,Jun 3-5,22239800.0,2.0,Jun 10-12,13109300.0,4.0,Jun 17-19,8592700.0,6.0,Horror,9130500.0,,,,,,
/movies/?id=poltergeist2.htm,id=poltergeist2.htm,Poltergeist II: The Other Side,93154100.0,1986-05-23,MGM,Horror,,both,1986.0,5.0,1986.0,,-1.0,-30.3,-1.0,May 23-26,28078500.0,2.0,May 30-Jun 1,13712800.0,3.0,Jun 6-8,9559400.0,4.0,Horror,14365700.0,,,,,,
/movies/?id=daytheearthstoodstill08.htm,id=daytheearthstoodstill08.htm,The Day the Earth Stood Still (2008),93184300.0,2008-12-12,Fox,Sci-Fi,$80 million,both,2008.0,12.0,2008.0,-67.6,-3.0,-22.2,-4.0,Dec 12-14,35786600.0,1.0,Dec 19-21,11611900.0,4.0,Dec 26-28,9037900.0,8.0,SciFi,24174700.0,80000000.0,88000000.0,5184300.0,1.0589125,0.4066659090909091,53.861931818181816
/movies/?id=othersideofmidnight.htm,id=othersideofmidnight.htm,The Other Side of Midnight,93191300.0,,Fox,Romance,,both,,,,,,,,,,,,,,,,,Romance,,,,,,,
/movies/?id=jackass.htm,id=jackass.htm,Jackass: The Movie,93214800.0,2002-10-25,Paramount,Comedy,$5 million,both,2002.0,10.0,2002.0,-44.1,-3.0,-44.2,-1.0,Oct 25-27,33028500.0,1.0,Nov 1-3,18470200.0,4.0,Nov 8-10,10310700.0,5.0,Comedy,14558300.0,5000000.0,6600000.0,86614800.0,14.123454545454546,5.004318181818181,780.2833333333333
/movies/?id=1952.htm,id=1952.htm,Tomorrowland,93365000.0,2015-05-22,Buena Vista,Sci-Fi,$190 million,both,2015.0,5.0,2015.0,-56.7,-2.0,-49.7,-4.0,May 22-24,32337700.0,1.0,May 29-31,14004600.0,3.0,Jun 5-7,7357200.0,7.0,SciFi,18333100.0,190000000.0,190000000.0,-96635000.0,0.4913947368421053,0.17019842105263158,24.390684210526313
/movies/?id=goodfellas.htm,id=goodfellas.htm,Goodfellas,93428800.0,1990-09-19,Warner Bros.,Crime Drama,,both,1990.0,9.0,1990.0,-7.7,-1.0,-12.2,-3.0,Sep 21-23,12692600.0,1.0,Sep 28-30,11721100.0,2.0,Oct 5-8,10293500.0,5.0,Drama/Thriller,971500.0,,,,,,
/movies/?id=hannahmontanamovie.htm,id=hannahmontanamovie.htm,Hannah Montana The Movie,93430000.0,2009-04-10,Buena Vista,Family Comedy,,both,2009.0,4.0,2009.0,-58.5,-2.0,-52.0,-5.0,Apr 10-12,36527500.0,1.0,Apr 17-19,15149400.0,3.0,Apr 24-26,7274100.0,8.0,Other,21378100.0,,,,,,
/movies/?id=barnyard.htm,id=barnyard.htm,Barnyard: The Original Party Animals,93486500.0,2006-08-04,Paramount,Animation,$51 million,both,2006.0,8.0,2006.0,-38.7,-2.0,-21.9,-2.0,Aug 4-6,20361800.0,2.0,Aug 11-13,12486500.0,4.0,Aug 18-20,9757700.0,6.0,Animation,7875300.0,51000000.0,60180000.0,33306500.0,1.5534479893652375,0.3383482884679295,54.58341641741442
/movies/?id=rocketeer.htm,id=rocketeer.htm,The Rocketeer,93519000.0,1991-06-21,Buena Vista,Period Action,$35 million,both,1991.0,6.0,1991.0,-24.9,0.0,-26.7,-2.0,Jun 21-23,19224300.0,4.0,Jun 28-30,14436600.0,4.0,Jul 5-7,10581300.0,6.0,Other,4787700.0,35000000.0,60900000.0,32619000.0,1.535615763546798,0.31566995073891624,55.272413793103446
/movies/?id=kangaroojack.htm,id=kangaroojack.htm,Kangaroo Jack,93575700.0,2003-01-17,Warner Bros.,Family Comedy,$60 million,both,2003.0,1.0,2003.0,-30.3,-1.0,-21.6,-2.0,Jan 17-19,23179300.0,1.0,Jan 24-26,16144600.0,2.0,Jan 31-Feb 2,12649700.0,4.0,Other,7034700.0,60000000.0,77400000.0,16175700.0,1.2089883720930232,0.29947416020671835,50.806072351421186
/movies/?id=youngguns.htm,id=youngguns.htm,Young Guns,93656200.0,1988-08-12,Fox,Western,,both,1988.0,8.0,1988.0,-28.1,-1.0,-28.0,-3.0,Aug 12-14,14381000.0,1.0,Aug 19-21,10332800.0,2.0,Aug 26-28,7439100.0,5.0,Other,4048200.0,,,,,,
/movies/?id=bambi.htm,id=bambi.htm,Bambi,93666700.0,,RKO,Animation,,both,,,,,,,,,,,,,,,,,Animation,,,,,,,
/movies/?id=jackass2.htm,id=jackass2.htm,Jackass: Number Two,93667900.0,2006-09-22,Paramount,Comedy,$11.5 million,both,2006.0,9.0,2006.0,-49.6,-2.0,-55.4,-3.0,Sep 22-24,37326200.0,1.0,Sep 29-Oct 1,18797400.0,3.0,Oct 6-8,8387500.0,6.0,Comedy,18528800.0,11000000.0,12980000.0,80687900.0,7.2163251155624035,2.8756702619414485,432.38520801232664
/movies/?id=network.htm,id=network.htm,Network,93758500.0,1976-11-27,MGM,Comedy / Drama,$3.8 million,both,1976.0,11.0,,,,,,,,,,,,,,,Comedy,,3000000.0,12510000.0,81248500.0,7.494684252597922,,
/movies/?id=cityheat.htm,id=cityheat.htm,City Heat,93857500.0,1984-12-07,Warner Bros.,Action Comedy,,both,1984.0,12.0,1984.0,-31.6,0.0,,0.0,Dec 7-9,15810500.0,3.0,Dec 14-16,10821600.0,3.0,Dec 21-25,11674300.0,3.0,Action/Adventure,4988900.0,,,,,,
/movies/?id=snowday.htm,id=snowday.htm,Snow Day,93871900.0,2000-02-11,Paramount,Family Comedy,$13 million,both,2000.0,2.0,2000.0,-19.6,-1.0,-27.7,2.0,Feb 11-13,22415100.0,3.0,Feb 18-20,18027400.0,4.0,Feb 25-27,13037900.0,2.0,Other,4387700.0,13000000.0,17940000.0,75931900.0,5.232547380156076,1.249448160535117,225.4319955406912
/movies/?id=knowing.htm,id=knowing.htm,Knowing,93877900.0,2009-03-20,Summit Entertainment,Drama / Thriller,$50 million,both,2009.0,3.0,2009.0,-40.2,-2.0,-44.6,-1.0,Mar 20-22,27804000.0,1.0,Mar 27-29,16613900.0,3.0,Apr 3-5,9205400.0,4.0,Drama/Thriller,11190100.0,50000000.0,55000000.00000001,38877899.99999999,1.7068709090909089,0.5055272727272727,80.75981818181816
/movies/?id=cloverfield.htm,id=cloverfield.htm,Cloverfield,93984400.0,2008-01-18,Paramount,Action Horror,$25 million,both,2008.0,1.0,2008.0,-68.3,-3.0,-61.9,-5.0,Jan 18-20,47032200.0,1.0,Jan 25-27,14925200.0,4.0,Feb 1-3,5685000.0,9.0,Action/Adventure,32107000.0,25000000.0,27500000.000000004,66484400.0,3.417614545454545,1.7102618181818179,225.29963636363632
/movies/?id=peggysuegotmarried.htm,id=peggysuegotmarried.htm,Peggy Sue Got Married,94031600.0,1986-10-10,TriStar,Fantasy Comedy,,both,1986.0,10.0,1986.0,,-2.0,-0.9,0.0,Oct 10-13,15774800.0,2.0,Oct 17-19,9564300.0,4.0,Oct 24-26,9473900.0,4.0,Other,6210500.0,,,,,,
/movies/?id=bicentennialman.htm,id=bicentennialman.htm,Bicentennial Man,94052500.0,1999-12-17,Buena Vista,Sci-Fi,$100 million,both,1999.0,12.0,1999.0,-17.7,-3.0,22.1,1.0,Dec 17-19,13665400.0,5.0,Dec 24-26,11252600.0,8.0,Dec 31-Jan 2,12954000.0,7.0,SciFi,2412800.0,100000000.0,142000000.0,-47947500.0,0.6623415492957746,0.09623521126760563,17.547887323943662
/movies/?id=rivals.htm,id=rivals.htm,The Campaign,94114300.0,2012-08-10,Warner Bros.,Comedy,,both,2012.0,8.0,2012.0,-50.6,-2.0,-43.1,0.0,Aug 10-12,28809900.0,2.0,Aug 17-19,14224000.0,4.0,Aug 24-26,8096700.0,4.0,Comedy,14585900.0,,,,,,
/movies/?id=percyjackson.htm,id=percyjackson.htm,Percy Jackson & The Olympians: The Lightning Thief,94127900.0,2010-02-12,Fox,Fantasy,$95 million,both,2010.0,2.0,2010.0,-51.2,-1.0,-37.2,-1.0,Feb 12-14,33122000.0,3.0,Feb 19-21,16175400.0,4.0,Feb 26-28,10162000.0,5.0,Other,16946600.0,95000000.0,103550000.00000001,-9422100.000000015,0.9090091743119265,0.3198647996137131,47.60733944954127
/movies/?id=civilaction.htm,id=civilaction.htm,A Civil Action,94128800.0,1998-12-25,Buena Vista,Drama / Thriller,$75 million,both,1998.0,12.0,1998.0,,,,,Dec 25-27,126000.0,,,,,,,,Drama/Thriller,,75000000.0,108750000.0,-14621200.0,0.865552183908046,0.0011586206896551723,
/movies/?id=jumper.htm,id=jumper.htm,Jumper,94129700.0,2008-02-14,Fox,Fantasy,$85 million,both,2008.0,2.0,2008.0,-53.5,-2.0,-40.4,-2.0,Feb 15-17,32117100.0,1.0,Feb 22-24,14921300.0,3.0,Feb 29-Mar 2,8886100.0,5.0,Other,17195800.0,85000000.0,93500000.00000001,629699.9999999851,1.0067347593582887,0.3434983957219251,50.30844919786095
/movies/?id=holes.htm,id=holes.htm,Holes,94235100.0,2003-04-18,Buena Vista,Family Adventure,$20 million,both,2003.0,4.0,2003.0,-23.0,-1.0,-44.9,-2.0,Apr 18-20,22787800.0,2.0,Apr 25-27,17548800.0,3.0,May 2-4,9667800.0,5.0,Other,5239000.0,20000000.0,25800000.0,68435100.0,3.6525232558139535,0.8832480620155039,156.34341085271316
/movies/?id=stuartlittle2.htm,id=stuartlittle2.htm,Stuart Little 2,94240900.0,2002-07-19,Sony / Columbia,Family Adventure,$120 million,both,2002.0,7.0,2002.0,-29.8,-1.0,-42.4,-3.0,Jul 19-21,21931300.0,2.0,Jul 26-28,15397600.0,3.0,Aug 2-4,8867300.0,6.0,Other,6533700.0,120000000.0,158400000.0,-64159100.0,0.5949551767676767,0.13845517676767677,23.56622474747475
/movies/?id=whathappensinvegas.htm,id=whathappensinvegas.htm,What Happens in Vegas,94253600.0,2008-05-09,Fox,Comedy,$35 million,both,2008.0,5.0,2008.0,-31.2,-1.0,-34.3,-1.0,May 9-11,23684400.0,2.0,May 16-18,16301000.0,3.0,May 23-25,10704100.0,4.0,Comedy,7383400.0,35000000.0,38500000.0,55753600.0,2.4481454545454544,0.6151792207792208,103.85818181818183
/movies/?id=imitationgame.htm,id=imitationgame.htm,The Imitation Game,94404600.0,2014-11-28,Weinstein Company,Drama,,both,2014.0,11.0,2014.0,-18.8,0.0,118.0,5.0,Nov 28-30,486900.0,18.0,Dec 5-7,395400.0,18.0,Dec 12-14,863600.0,13.0,Drama/Thriller,91500.0,,,,,,
/movies/?id=riverwild.htm,id=riverwild.htm,The River Wild,94416700.0,1994-09-30,Universal,Action Thriller,,both,1994.0,9.0,1994.0,-30.4,-1.0,-26.4,-2.0,Sep 30-Oct 2,20600000.0,1.0,Oct 7-9,14338700.0,2.0,Oct 14-16,10551200.0,4.0,Action/Adventure,6261300.0,,,,,,
/movies/?id=hardtokill.htm,id=hardtokill.htm,Hard to Kill,94485400.0,1990-02-09,Warner Bros.,Action,,both,1990.0,2.0,1990.0,-8.6,-1.0,,0.0,Feb 9-11,18361900.0,1.0,Feb 16-19,16780900.0,2.0,Feb 23-25,10818300.0,2.0,Action/Adventure,1581000.0,,,,,,
/movies/?id=malice.htm,id=malice.htm,Malice,94492000.0,1993-10-01,Columbia,Thriller,,both,1993.0,10.0,1993.0,-18.4,-2.0,-26.9,-1.0,Oct 1-3,18799800.0,1.0,Oct 8-10,15333500.0,3.0,Oct 15-17,11215100.0,4.0,Drama/Thriller,3466300.0,,,,,,
/movies/?id=fantasia2000.htm,id=fantasia2000.htm,Fantasia 2000 (35mm & IMAX),94514900.0,2000-01-01,Buena Vista,IMAX,$80 million,both,2000.0,1.0,1999.0,,,,,Dec 31-Jan 2,3582400.0,12.0,,,,,,,Other,,80000000.0,110399999.99999999,-15885099.999999985,0.8561132246376812,0.03244927536231885,
/movies/?id=manwiththegoldengun.htm,id=manwiththegoldengun.htm,The Man with the Golden Gun,94542200.0,,United Artists,Action,,both,,,,,,,,,,,,,,,,,Action/Adventure,,,,,,,
/movies/?id=endlesslove.htm,id=endlesslove.htm,Endless Love,94561600.0,1981-07-17,Universal,Romance,,both,1981.0,7.0,1981.0,,,,,Jul 17-19,12625700.0,1.0,,,,,,,Romance,,,,,,,
/movies/?id=tron.htm,id=tron.htm,Tron,94622400.0,1982-07-09,Buena Vista,Sci-Fi Adventure,$17 million,both,1982.0,7.0,1982.0,-23.4,-2.0,-39.7,-3.0,Jul 9-11,13653700.0,2.0,Jul 16-18,10454900.0,4.0,Jul 23-25,6309000.0,7.0,SciFi,3198800.0,17000000.0,41820000.0,52802400.0,2.2626111908177906,0.32648732663797225,57.648493543758974
/movies/?id=greatmuppetcaper.htm,id=greatmuppetcaper.htm,The Great Muppet Caper,94629000.0,1981-06-26,Universal,Family Comedy,,both,1981.0,6.0,1981.0,,,,,Jun 26-28,9003100.0,5.0,,,,,,,Other,,,,,,,
/movies/?id=bustinloose.htm,id=bustinloose.htm,Bustin' Loose,94795900.0,1981-05-22,Universal,Comedy,,both,1981.0,5.0,1981.0,,,,,May 22-25,20082700.0,1.0,,,,,,,Comedy,,,,,,,
/movies/?id=monsterhouse.htm,id=monsterhouse.htm,Monster House,94803400.0,2006-07-21,Sony / Columbia,Family Adventure,$75 million,both,2006.0,7.0,2006.0,-47.5,-2.0,-48.1,-3.0,Jul 21-23,28594100.0,2.0,Jul 28-30,15010900.0,4.0,Aug 4-6,7797600.0,7.0,Other,13583200.0,75000000.0,88500000.0,6303400.0,1.071224858757062,0.3230971751412429,49.271186440677965
/movies/?id=heartbreakridge.htm,id=heartbreakridge.htm,Heartbreak Ridge,94809300.0,1986-12-05,Warner Bros.,War,,both,1986.0,12.0,1986.0,-41.7,-2.0,-26.0,-1.0,Dec 5-7,18407000.0,2.0,Dec 12-14,10728300.0,4.0,Dec 19-21,7937100.0,5.0,Other,7678700.0,,,,,,
/movies/?id=distinguishedgentleman.htm,id=distinguishedgentleman.htm,The Distinguished Gentleman,94857500.0,1992-12-04,Buena Vista,Comedy,,both,1992.0,12.0,1992.0,-48.8,-1.0,-31.6,-3.0,Dec 4-6,21554500.0,4.0,Dec 11-13,11040000.0,5.0,Dec 18-20,7546100.0,8.0,Comedy,10514500.0,,,,,,
/movies/?id=sideways.htm,id=sideways.htm,Sideways,94894600.0,2004-10-22,Fox Searchlight,Comedy,$16 million,both,2004.0,10.0,2004.0,95.4,8.0,159.0,1.0,Oct 22-24,281100.0,24.0,Oct 29-31,549200.0,16.0,Nov 5-7,1422100.0,15.0,Comedy,-268100.0,16000000.0,20000000.0,74894600.0,4.74473,0.014055,4.1515
/movies/?id=eragon.htm,id=eragon.htm,Eragon,94910100.0,2006-12-15,Fox,Fantasy,$100 million,both,2006.0,12.0,2006.0,-69.9,-4.0,17.1,-1.0,Dec 15-17,29910300.0,2.0,Dec 22-24,9017500.0,6.0,Dec 29-31,10562100.0,7.0,Other,20892800.0,100000000.0,118000000.0,-23089900.0,0.8043228813559322,0.2534771186440678,32.98966101694915
/movies/?id=thinklikeaman.htm,id=thinklikeaman.htm,Think Like a Man,95058300.0,2012-04-20,Sony / Screen Gems,Comedy,$12 million,both,2012.0,4.0,2012.0,-47.7,0.0,-54.0,-1.0,Apr 20-22,34920400.0,1.0,Apr 27-29,18276200.0,1.0,May 4-6,8415600.0,2.0,Comedy,16644200.0,12000000.0,12360000.0,82698300.0,7.690800970873786,2.825275080906149,430.3932038834952
/movies/?id=coyoteugly.htm,id=coyoteugly.htm,Coyote Ugly,95070200.0,2000-08-04,Buena Vista,Music Drama,$45 million,both,2000.0,8.0,2000.0,-54.7,-4.0,-36.0,-1.0,Aug 4-6,27087500.0,4.0,Aug 11-13,12272900.0,8.0,Aug 18-20,7856300.0,9.0,Other,14814600.0,45000000.0,62099999.99999999,32970200.000000007,1.5309210950080516,0.43619162640901776,63.38228663446056
/movies/?id=red2010.htm,id=red2010.htm,Red,95119200.0,2010-10-15,Summit Entertainment,Action Comedy,$58 million,both,2010.0,10.0,2010.0,-30.9,-1.0,-28.6,0.0,Oct 15-17,22902500.0,2.0,Oct 22-24,15823300.0,3.0,Oct 29-31,11292200.0,3.0,Action/Adventure,7079200.0,58000000.0,63220000.00000001,31899199.999999993,1.5045745017399554,0.36226668775703885,61.25561531161024
/movies/?id=missiontomars.htm,id=missiontomars.htm,Mission to Mars,95222100.0,2000-03-10,Buena Vista,Sci-Fi Adventure,$100 million,both,2000.0,3.0,2000.0,-50.2,-1.0,-49.8,-2.0,Mar 10-12,35745800.0,1.0,Mar 17-19,17807300.0,2.0,Mar 24-26,8946300.0,4.0,SciFi,17938500.0,100000000.0,138000000.0,-42777900.0,0.6900152173913043,0.25902753623188407,38.80659420289855
/movies/?id=themuppets.htm,id=themuppets.htm,The Muppets,95315300.0,2011-11-23,Buena Vista,Family Comedy,$45 million,both,2011.0,11.0,2011.0,-62.1,0.0,-37.0,-2.0,Nov 25-27,31479600.0,2.0,Dec 2-4,11932000.0,2.0,Dec 9-11,7513600.0,4.0,Other,19547600.0,45000000.0,47250000.0,48065300.0,2.0172550264550266,0.6662349206349206,91.87640211640212
/movies/?id=newjackcity.htm,id=newjackcity.htm,New Jack City,95361800.0,1991-03-08,Warner Bros.,Crime Drama,$8 million,both,1991.0,3.0,1991.0,-17.0,0.0,-23.8,-1.0,Mar 8-10,14096000.0,2.0,Mar 15-17,11693900.0,2.0,Mar 22-24,8905800.0,3.0,Drama/Thriller,2402100.0,8000000.0,13920000.0,81441800.0,6.850704022988506,1.0126436781609196,185.27227011494253
/movies/?id=lookwhostalkingtoo.htm,id=lookwhostalkingtoo.htm,Look Who's Talking Too,95508700.0,1990-12-14,TriStar,Comedy,,both,1990.0,12.0,1990.0,,-4.0,,0.0,Dec 14-16,16143800.0,2.0,Dec 21-25,11674500.0,6.0,Dec 28-Jan 1,17326800.0,6.0,Comedy,4469300.0,,,,,,
/movies/?id=omen2.htm,id=omen2.htm,Damien: The Omen Part II,95534100.0,1978-06-09,Fox,Horror,,both,1978.0,6.0,1978.0,,,,,Jun 9-11,13981100.0,1.0,,,,,,,Horror,,,,,,,
/movies/?id=downtoearth.htm,id=downtoearth.htm,Down to Earth,95599300.0,2001-02-16,Paramount,Romantic Comedy,$49 million,both,2001.0,2.0,2001.0,-35.1,0.0,-30.3,-2.0,Feb 16-18,25720300.0,2.0,Feb 23-25,16698000.0,2.0,Mar 2-4,11640200.0,4.0,Romance,9022300.0,49000000.0,65660000.00000001,29939299.999999993,1.455974718245507,0.3917194639049649,64.60295461468168
/movies/?id=colors.htm,id=colors.htm,Colors,95614000.0,1988-04-15,Orion Pictures,Action / Crime,,both,1988.0,4.0,1988.0,-19.9,-1.0,71.5,2.0,Apr 15-17,9736800.0,2.0,Apr 22-24,7801000.0,3.0,Apr 29-May 1,13382400.0,1.0,Action/Adventure,1935800.0,,,,,,
/movies/?id=interpreter.htm,id=interpreter.htm,The Interpreter,95620900.0,2005-04-22,Universal,Thriller,$80 million,both,2005.0,4.0,2005.0,-39.4,-1.0,-43.5,-3.0,Apr 22-24,30014600.0,1.0,Apr 29-May 1,18193300.0,2.0,May 6-8,10288200.0,5.0,Drama/Thriller,11821300.0,80000000.0,96800000.0,-1179100.0,0.9878192148760331,0.3100681818181818,49.80154958677686
/movies/?id=lifeisbeautiful.htm,id=lifeisbeautiful.htm,Life Is Beautiful,95636600.0,1998-10-23,Miramax,Foreign,,both,1998.0,10.0,1998.0,287.0,,82.1,,Oct 23-25,213800.0,,Oct 30-Nov 1,826200.0,,Nov 6-8,1504600.0,14.0,Other,-612400.0,,,,,,
/movies/?id=terminator.htm,id=terminator.htm,The Terminator,95684300.0,1984-10-26,Orion Pictures,Sci-Fi Action,$6.4 million,both,1984.0,10.0,1984.0,4.9,0.0,-24.4,-1.0,Oct 26-28,10087600.0,1.0,Nov 2-4,10586300.0,1.0,Nov 9-11,8007600.0,2.0,SciFi,-498700.0,6000000.0,13679999.999999998,82004300.0,6.994466374269007,0.7373976608187135,151.12500000000003
/movies/?id=cell.htm,id=cell.htm,The Cell,95926900.0,2000-08-18,New Line,Sci-Fi Thriller,$33 million,both,2000.0,8.0,2000.0,-44.8,-2.0,-7.7,1.0,Aug 18-20,27393700.0,1.0,Aug 25-27,15133400.0,3.0,Sep 1-4,13965500.0,2.0,SciFi,12260300.0,33000000.0,45540000.0,50386900.0,2.10643170838823,0.6015305226174792,93.38405797101449
/movies/?id=rulesofengagement.htm,id=rulesofengagement.htm,Rules of Engagement,95928700.0,2000-04-07,Paramount,Drama / Thriller,$60 million,both,2000.0,4.0,2000.0,-27.2,0.0,-26.8,-2.0,Apr 7-9,23477600.0,1.0,Apr 14-16,17100300.0,1.0,Apr 21-23,12523900.0,3.0,Drama/Thriller,6377300.0,60000000.0,82800000.0,13128700.0,1.1585591787439613,0.28354589371980676,49.00712560386473
/movies/?id=loneranger.htm,id=loneranger.htm,The Lone Ranger,96014300.0,2013-07-03,Buena Vista,Western,$215 million,both,2013.0,7.0,2013.0,-60.6,-3.0,-61.9,-6.0,Jul 5-7,31409100.0,2.0,Jul 12-14,12372000.0,5.0,Jul 19-21,4709700.0,11.0,Other,19037100.0,215000000.0,219300000.0,-123285700.0,0.43782170542635657,0.14322435020519836,19.9640218878249
/movies/?id=historyoftheworldpart1.htm,id=historyoftheworldpart1.htm,"History of the World, Part I",96044100.0,1981-06-12,Fox,Comedy,,both,1981.0,6.0,1981.0,,,,,Jun 12-14,14533400.0,2.0,,,,,,,Comedy,,,,,,,
/movies/?id=jaggededge.htm,id=jaggededge.htm,Jagged Edge,96152300.0,1985-10-04,Columbia,Thriller,,both,1985.0,10.0,1985.0,3.2,0.0,,0.0,Oct 4-6,9722000.0,2.0,Oct 11-14,10032900.0,2.0,Oct 18-20,7990500.0,2.0,Drama/Thriller,-310900.0,,,,,,
/movies/?id=whitechicks.htm,id=whitechicks.htm,White Chicks,96153300.0,2004-06-23,Sony / Columbia,Comedy,$37 million,both,2004.0,6.0,2004.0,-55.9,-1.0,-28.1,-3.0,Jun 25-27,26710900.0,2.0,Jul 2-4,11766500.0,3.0,Jul 9-11,8458700.0,6.0,Comedy,14944400.0,37000000.0,46250000.0,49903300.0,2.0789902702702703,0.577532972972973,83.19437837837837
/movies/?id=princeofpersia.htm,id=princeofpersia.htm,Prince of Persia: The Sands of Time,96239500.0,2010-05-28,Buena Vista,Adventure,$200 million,both,2010.0,5.0,2010.0,-53.4,-1.0,-53.7,-2.0,May 28-30,32195800.0,3.0,Jun 4-6,14997600.0,4.0,Jun 11-13,6938900.0,6.0,Action/Adventure,17198200.0,200000000.0,218000000.00000003,-121760500.00000003,0.44146559633027516,0.14768715596330273,21.64834862385321
/movies/?id=reddawn.htm,id=reddawn.htm,Red Dawn (1984),96283900.0,1984-08-10,MGM,Action,,both,1984.0,8.0,1984.0,-32.1,-1.0,-39.9,-1.0,Aug 10-12,20649400.0,1.0,Aug 17-19,14010700.0,2.0,Aug 24-26,8426600.0,3.0,Action/Adventure,6638700.0,,,,,,
/movies/?id=et85.htm,id=et85.htm,E.T.: The Extra-Terrestrial (Re-issue),96428500.0,1985-07-19,Universal,Sci-Fi Adventure,,both,1985.0,7.0,1985.0,-43.0,-1.0,-44.9,-3.0,Jul 19-21,20913600.0,2.0,Jul 26-28,11925700.0,3.0,Aug 2-4,6571200.0,6.0,SciFi,8987900.0,,,,,,
/movies/?id=bachelorparty.htm,id=bachelorparty.htm,Bachelor Party,96433000.0,1984-06-29,Fox,Comedy,,both,1984.0,6.0,1984.0,14.2,1.0,-22.0,-2.0,Jun 29-Jul 1,11474700.0,6.0,Jul 6-8,13103000.0,5.0,Jul 13-15,10213900.0,7.0,Comedy,-1628300.0,,,,,,
/movies/?id=elmst3.htm,id=elmst3.htm,A Nightmare on Elm Street 3: Dream Warriors,96574600.0,1987-02-27,New Line,Horror,,both,1987.0,2.0,1987.0,-24.1,-1.0,-25.4,0.0,Feb 27-Mar 1,19146600.0,1.0,Mar 6-8,14539500.0,2.0,Mar 13-15,10851000.0,2.0,Horror,4607100.0,,,,,,
